"Latitude","Longitude","NDWI","NDVI","HSI","DATA","COLECAO"
-358950,778110,-0.37939864397049,0.291752368211746,0.671151041984558,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-334080,876780,-0.245885148644447,0.195797234773636,0.441682398319244,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-390870,808590,-0.367243498563766,0.287036567926407,0.654280066490173,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-265170,724560,-0.372539609670639,0.289911568164825,0.662451148033142,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-209730,846630,-0.368263989686966,0.287456899881363,0.655720889568329,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-395400,778110,-0.37939864397049,0.291752368211746,0.671151041984558,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-403560,846690,-0.367931663990021,0.286944270133972,0.654875934123993,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-352350,656130,-0.36966809630394,0.288556575775146,0.658224701881409,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-284580,869460,-0.367146521806717,0.286210805177689,0.653357326984406,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-264870,777840,-0.369184345006943,0.286412924528122,0.655597269535065,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-270270,800760,-0.392761170864105,0.300223916769028,0.692985057830811,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-403410,770160,-0.395520657300949,0.30013832449913,0.695658981800079,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-341550,854310,-0.364693433046341,0.285334378480911,0.650027811527252,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-316290,861930,-0.376217782497406,0.290616542100906,0.666834354400635,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-366000,709380,-0.391426295042038,0.299380928277969,0.690807223320007,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-434070,823800,-0.379599064588547,0.292766571044922,0.672365665435791,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-228960,663780,-0.360606372356415,0.283490389585495,0.644096732139587,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-288600,739920,-0.355250358581543,0.279896795749664,0.635147154331207,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-417900,663870,-0.362945139408112,0.284639328718185,0.647584438323975,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-268200,831120,-0.383025974035263,0.29522117972374,0.678247153759003,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-374850,724830,-0.377485722303391,0.291840314865112,0.669326066970825,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-261630,854280,-0.357333719730377,0.282117694616318,0.639451384544373,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-227370,846390,-0.383837014436722,0.295038521289825,0.67887556552887,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-315060,679080,-0.36504128575325,0.285954296588898,0.65099561214447,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-331830,793230,-0.358707368373871,0.28173890709877,0.640446305274963,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-227700,869310,-0.366328954696655,0.286869585514069,0.653198540210724,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-432570,709530,-0.35660308599472,0.280716180801392,0.637319266796112,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-310620,663660,-0.374290466308594,0.289175450801849,0.663465917110443,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-207330,678900,-0.394124090671539,0.301211684942245,0.695335745811462,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-352530,678990,-0.351772993803024,0.279289543628693,0.631062507629395,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-381300,869190,-0.358328640460968,0.281227350234985,0.639555990695953,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-369690,747570,-0.368654668331146,0.288891166448593,0.657545804977417,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-243750,816210,-0.374146401882172,0.290755182504654,0.664901614189148,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-421560,739740,0.0137018114328384,-0.0180127155035734,-0.031714528799057,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-246630,709440,-0.373176634311676,0.288350194692612,0.661526799201965,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-243540,709470,-0.363834410905838,0.285340189933777,0.649174571037292,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-328800,877080,-0.359064817428589,0.282058000564575,0.641122817993164,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-282000,701850,-0.368595510721207,0.286380499601364,0.654976010322571,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-333210,701850,-0.368595510721207,0.286380499601364,0.654976010322571,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-305460,694290,-0.36312609910965,0.285859495401382,0.648985624313354,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-322530,785640,-0.358734250068665,0.281791299581528,0.640525579452515,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-259950,861750,-0.376171886920929,0.292168080806732,0.668339967727661,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-422550,762630,-0.35902464389801,0.281097531318665,0.640122175216675,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-239400,724860,-0.385928213596344,0.297712326049805,0.683640539646149,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-237210,831240,-0.381651371717453,0.294746935367584,0.676398277282715,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-307440,869400,-0.366916716098785,0.286918073892593,0.653834819793701,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-290580,694320,-0.368907392024994,0.287061363458633,0.65596878528595,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-313140,831390,-0.36216789484024,0.284001678228378,0.646169543266296,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-223830,808440,-0.375298470258713,0.290901303291321,0.666199803352356,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-226890,663840,-0.355439960956573,0.280726999044418,0.636166930198669,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-355710,724860,-0.385928213596344,0.297712326049805,0.683640539646149,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-375390,747570,-0.368654668331146,0.288891166448593,0.657545804977417,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-413880,747390,-0.378864228725433,0.29180246591568,0.670666694641113,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-255090,770160,-0.395520657300949,0.30013832449913,0.695658981800079,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-279360,656220,-0.363345414400101,0.285135686397552,0.648481130599976,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-415920,663810,-0.372437924146652,0.28971916437149,0.66215705871582,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-240480,701880,-0.34618729352951,0.274337708950043,0.620525002479553,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-378870,785580,-0.378299742937088,0.293067902326584,0.671367645263672,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-335040,831450,-0.375362306833267,0.292137086391449,0.667499423027039,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-409920,823500,-0.362156569957733,0.284340590238571,0.646497130393982,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-355890,869400,-0.366916716098785,0.286918073892593,0.653834819793701,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-354120,854190,-0.366954445838928,0.287445455789566,0.654399871826172,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-369300,793380,-0.361754477024078,0.283797025680542,0.64555150270462,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-297450,739890,-0.365156650543213,0.287383049726486,0.652539730072021,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-393090,755130,-0.367799431085587,0.286608070135117,0.654407501220703,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-330510,861630,-0.370371639728546,0.288722068071365,0.659093737602234,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-311070,785550,-0.35592257976532,0.281864285469055,0.637786865234375,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-238410,709440,-0.373176634311676,0.288350194692612,0.661526799201965,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-271380,800910,-0.387315273284912,0.296468913555145,0.683784186840057,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-365220,823740,-0.378418654203415,0.29308956861496,0.671508193016052,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-319740,777900,-0.37749645113945,0.293777942657471,0.671274423599243,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-383880,671220,-0.389321088790894,0.29565903544426,0.684980154037476,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-350310,831300,-0.389405786991119,0.299100667238235,0.688506484031677,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-384600,846540,-0.385754376649857,0.296130955219269,0.681885361671448,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-224850,877140,-0.363118261098862,0.284221112728119,0.647339344024658,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-432240,739920,-0.355250358581543,0.279896795749664,0.635147154331207,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-412920,770430,-0.374814093112946,0.29129558801651,0.666109681129456,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-297450,808380,-0.35348853468895,0.278052896261215,0.631541430950165,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-232410,823740,-0.378418654203415,0.29308956861496,0.671508193016052,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-381600,762780,-0.360777944326401,0.283865332603455,0.644643306732178,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-367140,701700,-0.276100069284439,0.214568376541138,0.490668445825577,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-259110,785580,-0.378299742937088,0.293067902326584,0.671367645263672,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-387000,671460,-0.376537621021271,0.293128699064255,0.669666290283203,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-378840,838830,-0.354510337114334,0.279927521944046,0.63443785905838,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-436050,854220,-0.369834989309311,0.288181394338608,0.658016383647919,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-389190,732360,-0.36869540810585,0.287390619516373,0.656086027622223,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-298920,785580,-0.378299742937088,0.293067902326584,0.671367645263672,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-319320,846300,-0.203422471880913,0.145337030291557,0.34875950217247,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-216900,739770,-0.213203266263008,0.157201379537582,0.370404660701752,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-208770,694260,-0.352703392505646,0.27594855427742,0.628651976585388,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-355050,876990,-0.36639741063118,0.285703212022781,0.652100622653961,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-259980,709380,-0.391426295042038,0.299380928277969,0.690807223320007,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-358590,793050,-0.172642767429352,0.120020680129528,0.29266345500946,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-303240,853890,-0.374923765659332,0.290309071540833,0.665232837200165,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-350490,816090,-0.391994059085846,0.299088299274445,0.691082358360291,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-429330,701700,-0.276100069284439,0.214568376541138,0.490668445825577,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-349080,831120,-0.383025974035263,0.29522117972374,0.678247153759003,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-398160,839010,-0.371244639158249,0.289439141750336,0.660683751106262,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-292140,793260,-0.366646766662598,0.286474138498306,0.653120875358582,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-393210,739830,-0.395387977361679,0.300530761480331,0.69591873884201,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-294840,838680,-0.235702380537987,0.184368684887886,0.420071065425873,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-390030,839010,-0.371244639158249,0.289439141750336,0.660683751106262,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-397170,663690,-0.359817028045654,0.283030599355698,0.642847657203674,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-398790,709320,-0.0561291538178921,0.0499466769397259,0.106075830757618,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-428880,861900,-0.373103946447372,0.291098266839981,0.664202213287354,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-310140,663810,-0.372437924146652,0.28971916437149,0.66215705871582,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-286620,671520,-0.357122480869293,0.281394600868225,0.638517081737518,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-433770,808410,-0.382700860500336,0.295099407434464,0.677800297737122,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-427950,808290,-0.387216657400131,0.296075493097305,0.683292150497437,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-303660,861930,-0.376217782497406,0.290616542100906,0.666834354400635,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-408240,724590,-0.376782089471817,0.291691333055496,0.668473422527313,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-284580,838890,-0.383670657873154,0.294267863035202,0.677938520908356,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-349860,656100,-0.392497152090073,0.299961656332016,0.692458808422089,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-317010,656130,-0.36966809630394,0.288556575775146,0.658224701881409,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-238020,686670,-0.346401900053024,0.277278631925583,0.623680531978607,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-351210,861540,-0.00930873025208712,-0.000491159153170884,0.00881757121533155,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-309450,823830,-0.362621992826462,0.286425709724426,0.64904773235321,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-333240,816090,-0.391994059085846,0.299088299274445,0.691082358360291,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-361680,869340,-0.386642217636108,0.296488553285599,0.683130741119385,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-300630,717030,-0.403672426939011,0.306845098733902,0.710517525672913,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-350430,831180,-0.384610205888748,0.294620245695114,0.679230451583862,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-309360,869430,-0.364422380924225,0.284749627113342,0.649172008037567,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-372720,800880,-0.385723412036896,0.298246473073959,0.683969855308533,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-311430,846600,-0.371647238731384,0.289147675037384,0.660794913768768,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-231930,831150,-0.370960652828217,0.291637867689133,0.662598490715027,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-306570,800850,-0.365654289722443,0.286429315805435,0.6520836353302,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-425550,831450,-0.375362306833267,0.292137086391449,0.667499423027039,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-292290,747570,-0.368654668331146,0.288891166448593,0.657545804977417,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-222480,656310,-0.379844427108765,0.293996781110764,0.673841238021851,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-381240,671460,-0.376537621021271,0.293128699064255,0.669666290283203,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-254640,778020,-0.375676691532135,0.292736113071442,0.668412804603577,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-270960,694110,-0.355955094099045,0.278916209936142,0.634871304035187,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-336390,869550,-0.366534143686295,0.285907506942749,0.652441620826721,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-283410,762600,-0.285659492015839,0.226989209651947,0.512648701667786,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-225990,678900,-0.394124090671539,0.301211684942245,0.695335745811462,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-267570,853950,-0.365624368190765,0.286216706037521,0.651841044425964,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-214020,823470,-0.0395156145095825,0.0219701621681452,0.0614857748150826,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-217950,853950,-0.365624368190765,0.286216706037521,0.651841044425964,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-319170,861510,-0.245867222547531,0.197978094220161,0.443845331668854,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-357900,800640,-0.199465960264206,0.144002035260201,0.343468010425568,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-215490,846630,-0.368263989686966,0.287456899881363,0.655720889568329,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-257280,808500,-0.364110887050629,0.285511136054993,0.649622023105621,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-352470,770520,-0.366874247789383,0.286244511604309,0.65311872959137,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-319530,678840,-0.215874344110489,0.149479821324348,0.365354180335999,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-381660,815880,-0.16326068341732,0.114725776016712,0.277986466884613,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-278640,778020,-0.375676691532135,0.292736113071442,0.668412804603577,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-369030,877170,-0.362867832183838,0.283841073513031,0.646708905696869,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-286050,869430,-0.364422380924225,0.284749627113342,0.649172008037567,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-384030,846510,-0.375154763460159,0.292767107486725,0.667921900749207,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-405720,701880,-0.34618729352951,0.274337708950043,0.620525002479553,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-239280,709290,-0.20433996617794,0.146322786808014,0.350662767887115,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-259920,861630,-0.370371639728546,0.288722068071365,0.659093737602234,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-216690,747480,-0.360543727874756,0.282458245754242,0.643001973628998,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-276240,816120,-0.388227254152298,0.297945022583008,0.686172246932983,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-311160,717030,-0.403672426939011,0.306845098733902,0.710517525672913,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-270270,770520,-0.366874247789383,0.286244511604309,0.65311872959137,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-207540,747390,-0.378864228725433,0.29180246591568,0.670666694641113,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-247350,755280,-0.358219712972641,0.279940515756607,0.638160228729248,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-272190,701760,-0.357771664857864,0.280953377485275,0.63872504234314,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-370290,861510,-0.245867222547531,0.197978094220161,0.443845331668854,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-315570,854250,-0.366751104593277,0.286070942878723,0.652822017669678,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-264540,686670,-0.346401900053024,0.277278631925583,0.623680531978607,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-218550,808560,-0.352911442518234,0.277887552976608,0.630798995494843,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-339150,838890,-0.383670657873154,0.294267863035202,0.677938520908356,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-414510,663900,-0.373622179031372,0.291337579488754,0.664959788322449,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-313830,785580,-0.378299742937088,0.293067902326584,0.671367645263672,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-276000,656250,-0.371560752391815,0.289660632610321,0.661221385002136,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-286560,861900,-0.373103946447372,0.291098266839981,0.664202213287354,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-357360,838980,-0.368261456489563,0.287208825349808,0.655470252037048,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-279600,793170,-0.356359302997589,0.281683743000031,0.63804304599762,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-400560,823800,-0.379599064588547,0.292766571044922,0.672365665435791,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-390180,831270,-0.3700130879879,0.289216905832291,0.65922999382019,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-386310,808410,-0.382700860500336,0.295099407434464,0.677800297737122,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-402270,877140,-0.363118261098862,0.284221112728119,0.647339344024658,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-387000,869220,-0.369135856628418,0.289602220058441,0.658738076686859,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-304260,770280,-0.374703139066696,0.292191118001938,0.666894257068634,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-230820,846360,-0.359688878059387,0.279049009084702,0.638737916946411,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-257250,656010,-0.130549639463425,0.0927112400531769,0.223260879516602,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-423000,755130,-0.367799431085587,0.286608070135117,0.654407501220703,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-383580,732360,-0.36869540810585,0.287390619516373,0.656086027622223,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-330300,663780,-0.360606372356415,0.283490389585495,0.644096732139587,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-279060,755070,-0.379901051521301,0.292497158050537,0.672398209571838,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-242760,853980,-0.343405991792679,0.272707790136337,0.616113781929016,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-257280,671490,-0.385090410709381,0.296106398105621,0.681196808815002,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-323580,656160,-0.364566951990128,0.284499973058701,0.649066925048828,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-257280,694260,-0.352703392505646,0.27594855427742,0.628651976585388,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-370980,686610,-0.350771248340607,0.277780771255493,0.6285520195961,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-289590,801000,-0.36399519443512,0.285049855709076,0.649045050144196,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-251250,815880,-0.16326068341732,0.114725776016712,0.277986466884613,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-285540,869280,-0.367410123348236,0.288474410772324,0.655884504318237,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-431370,656220,-0.363345414400101,0.285135686397552,0.648481130599976,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-258150,755130,-0.367799431085587,0.286608070135117,0.654407501220703,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-396750,861900,-0.373103946447372,0.291098266839981,0.664202213287354,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-264540,831420,-0.371169060468674,0.288647294044495,0.659816384315491,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-268230,694380,-0.372164666652679,0.289489805698395,0.661654472351074,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-244140,762570,-0.197765693068504,0.143118232488632,0.340883910655975,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-413040,671520,-0.357122480869293,0.281394600868225,0.638517081737518,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-218100,808500,-0.364110887050629,0.285511136054993,0.649622023105621,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-286440,709590,-0.374676644802094,0.29002645611763,0.664703130722046,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-205980,869190,-0.358328640460968,0.281227350234985,0.639555990695953,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-406770,686730,-0.385562241077423,0.296063601970673,0.681625843048096,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-401340,869400,-0.366916716098785,0.286918073892593,0.653834819793701,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-230550,785610,-0.370780229568481,0.289716303348541,0.660496532917023,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-368970,846570,-0.376060903072357,0.29095384478569,0.667014718055725,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-432390,778110,-0.37939864397049,0.291752368211746,0.671151041984558,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-351570,702000,-0.373499900102615,0.288999021053314,0.662498950958252,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-411840,876930,-0.359596103429794,0.283943504095078,0.643539607524872,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-414090,701700,-0.276100069284439,0.214568376541138,0.490668445825577,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-388890,732150,-0.21441875398159,0.166546374559402,0.380965113639832,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-224070,816000,-0.353550672531128,0.280459821224213,0.634010493755341,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
-362400,854160,-0.382669359445572,0.295107632875443,0.677776992321014,"2023/10/12","LC09_L2SP_231062_20231011_20231012_02_T1"
