Latitude,Longitude,NDWI,NDVI,HSI,DATA,COLECAO,MHTEMPMAX(media-harmonica-temperatura-maxima(C)),MHTEMPMIN(media-harmonica-temperatura-minima(C)),SUMCHUVA(soma-chuva(mm)),MHPRECIPITACAO(media-harmonica-soma-precipitacao(mm)),MHEVAPOTRANSPIRACAO(media-harmonica-soma-evapotranspiracao(mm))
-4.27350,-86.19300,-0.376217782497406,0.290616542100906,0.666834354400635,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.60060,-69.40800,-0.215070188045502,0.151382729411125,0.366452932357788,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.10610,-76.25700,-0.197765693068504,0.143118232488632,0.340883910655975,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.34170,-78.57300,-0.369408667087555,0.287429839372635,0.656838536262512,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.83820,-83.14200,-0.371169060468674,0.288647294044495,0.659816384315491,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.59790,-69.42600,-0.352703392505646,0.27594855427742,0.628651976585388,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.14210,-67.89000,-0.394124090671539,0.301211684942245,0.695335745811462,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.14860,-80.83800,-0.35348853468895,0.278052896261215,0.631541430950165,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.85570,-77.02500,-0.333310455083847,0.256630092859268,0.589940547943115,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-2.94510,-73.21200,-0.218731388449669,0.173267036676407,0.391998410224915,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.24380,-86.94000,-0.366916716098785,0.286918073892593,0.653834819793701,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.78510,-66.39000,-0.373622179031372,0.291337579488754,0.664959788322449,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.42630,-69.40800,-0.215070188045502,0.151382729411125,0.366452932357788,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.31830,-65.60100,-0.130549639463425,0.0927112400531769,0.223260879516602,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-4.35180,-67.12500,-0.0232138112187386,0.0077354377135634,0.0309492498636246,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
-3.07500,-80.83200,-0.383112698793411,0.29389762878418,0.677010297775269,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,,,,,
