Latitude,Longitude,NDWI,NDVI,HSI,DATA,COLECAO,MHTEMPMAX(media-harmonica-temperatura-maxima(C)),MHTEMPMIN(media-harmonica-temperatura-minima(C)),SUMCHUVA(soma-chuva(mm)),SUMPRECIPITACAO(soma-precipitacao(mm)),MHEVAPOTRANSPIRACAO(media-harmonica-soma-evapotranspiracao(mm))
-2.2122,-81591,-0.369764596223831,0.288100212812424,0.657864809036255,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.523420333862305,22.829612731933594,17.30000114440918,17.30000114440918,3.883157253265381
-4.1514,-68673,-0.385562241077423,0.296063601970673,0.681625843048096,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.01925277709961,22.959749221801758,707.0,707.0,3.8953020572662354
-3873,-65616,-0.364566951990128,0.284499973058701,0.649066925048828,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,34.078311920166016,23.734350204467773,394.20001220703125,394.20001220703125,4.27991247177124
-4.1667,-83106,-0.299879938364029,0.241238787770271,0.541118741035461,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.535945892333984,21.661956787109375,2.799999952316284,2.799999952316284,3.640653133392334
-2.1585,-84669,-0.367931663990021,0.286944270133972,0.654875934123993,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.92186737060547,23.117937088012695,5.800000190734863,5.800000190734863,3.9684572219848633
-3.3318,-83886,-0.370826750993729,0.288567930459976,0.659394681453705,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.163881301879883,22.43206214904785,2.200000047683716,2.200000047683716,3.806124448776245
-2.8221,-67137,-0.386836260557175,0.297811418771744,0.684647679328918,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.653663635253906,24.247329711914062,550.9999389648438,550.9999389648438,4.091461658477783
-3.3597,-81585,-0.18417726457119,0.13725982606411,0.3214370906353,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.580663681030273,21.917400360107422,1.2000000476837158,1.2000000476837158,3.7384655475616455
-2.8953,-85392,-0.198145493865013,0.141576066613197,0.33972156047821,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.018447875976562,23.189910888671875,11.09999942779541,11.09999942779541,4.019684791564941
-3327,-78576,-0.36187019944191,0.283639013767242,0.645509243011475,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,21.585599899291992,12.206522941589355,454.29998779296875,454.29998779296875,3.622227907180786
-3.7179,-72456,-0.372539609670639,0.289911568164825,0.662451148033142,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.828575134277344,23.406076431274414,746.2999267578125,746.2999267578125,3.9566380977630615
-2.5836,-71691,-0.21681335568428,0.154171675443649,0.37098503112793,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.47381591796875,23.010440826416016,814.3999633789062,814.3999633789062,3.8982648849487305
-3.7437,-76272,-0.361331343650818,0.284260243177414,0.645591616630554,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.04136848449707,22.983518600463867,1024.2999267578125,1024.2999267578125,3.721144676208496
-3.1998,-74733,-0.393809676170349,0.301370173692703,0.69517982006073,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.391700744628906,22.95441436767578,841.199951171875,841.199951171875,3.849020004272461
-3.4008,-73992,-0.355250358581543,0.279896795749664,0.635147154331207,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.981407165527344,23.165149688720703,829.60009765625,829.60009765625,3.8931620121002197
-3.8925,-80823,-0.3638736307621,0.283009380102158,0.646883010864258,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,28.08633804321289,21.282649993896484,27.600000381469727,27.600000381469727,4.586406707763672
-4.2318,-67902,-0.354085594415665,0.280305445194244,0.634391069412231,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.3414192199707,23.999828338623047,476.70001220703125,476.70001220703125,4.157232761383057
-2.4426,-69432,-0.368907392024994,0.287061363458633,0.65596878528595,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.6363525390625,22.693693161010742,783.9000244140625,783.9000244140625,3.966142177581787
-2.9721,-82347,-0.0395156145095825,0.0219701621681452,0.0614857748150826,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.492698669433594,21.813615798950195,3.500000238418579,3.500000238418579,3.6239378452301025
-2.7669,-82353,-0.367535203695297,0.284643918275833,0.65217912197113,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.62924575805664,21.9439697265625,4.199999809265137,4.199999809265137,3.6451728343963623
-2.6637,-81612,-0.388227254152298,0.297945022583008,0.686172246932983,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.077043533325195,22.421852111816406,20.5,20.5,3.8015975952148438
-2.4768,-78567,-0.384934812784195,0.295345067977905,0.680279850959778,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,11.211873054504395,4.903718948364258,619.6000366210938,619.6000366210938,2.5228071212768555
-2673,-73221,-0.357544869184494,0.281784534454346,0.639329433441162,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.294200897216797,23.04595947265625,823.5,823.5,3.8921587467193604
-2.4921,-87696,-0.375552475452423,0.291344523429871,0.666896998882294,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.61591911315918,23.741735458374023,17.000001907348633,17.000001907348633,4.206939697265625
-2.9586,-73977,-0.213203266263008,0.157201379537582,0.370404660701752,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.79851722717285,23.133405685424805,884.4000244140625,884.4000244140625,3.9667110443115234
-3.3894,-70179,-0.38271352648735,0.296600192785263,0.679313719272614,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.366668701171875,22.990262985229492,912.300048828125,912.300048828125,3.8821630477905273
-3.0066,-85395,-0.365624368190765,0.286216706037521,0.651841044425964,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.009260177612305,23.16967010498047,12.299999237060547,12.299999237060547,4.027346611022949
-3.5625,-72477,-0.387774527072906,0.297182738780975,0.684957265853882,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.814489364624023,24.108192443847656,633.5,633.5,4.005730628967285
-3.7983,-82374,-0.378418654203415,0.29308956861496,0.671508193016052,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.133039474487305,21.400983810424805,3.9000000953674316,3.9000000953674316,3.530721664428711
-2.5935,-82386,-0.365857034921646,0.288127839565277,0.653984904289246,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.762027740478516,22.075159072875977,6.199999809265137,6.199999809265137,3.678826332092285
-2.5617,-70959,-0.374676644802094,0.29002645611763,0.664703130722046,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.34358787536621,22.969493865966797,790.800048828125,790.800048828125,3.938836097717285
-2.5554,-80076,-0.392761170864105,0.300223916769028,0.692985057830811,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,29.08386993408203,23.40986442565918,31.100000381469727,31.100000381469727,4.353315353393555
-3.0027,-74007,-0.352152734994888,0.278213083744049,0.63036584854126,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.75937271118164,23.0943546295166,884.4000244140625,884.4000244140625,3.9640324115753174
-2.1279,-87681,-0.260772913694382,0.208629757165909,0.469402670860291,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.64462661743164,23.79047393798828,11.100001335144043,11.100001335144043,4.183055400848389
-2.9154,-72453,-0.183061689138412,0.127963781356812,0.311025470495224,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.752643585205078,23.193702697753906,759.5999145507812,759.5999145507812,3.9432950019836426
-3.4614,-81618,-0.377582222223282,0.293078482151031,0.670660734176636,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.44326400756836,21.78087615966797,4.0,4.0,3.7120821475982666
-2.7504,-87702,-0.374535262584686,0.290216386318207,0.664751648902893,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.588348388671875,23.718910217285156,12.40000057220459,12.40000057220459,4.208393573760986
-3222,-84.66,-0.371647238731384,0.289147675037384,0.660794913768768,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.624351501464844,22.856103897094727,4.599999904632568,4.599999904632568,3.9169085025787354
-3.8844,-67128,-0.359949111938477,0.281928718090057,0.641877830028534,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.12882614135742,23.495567321777344,534.4000244140625,534.4000244140625,4.112034320831299
-2.3739,-69435,-0.387145906686783,0.298077404499054,0.685223340988159,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.55339813232422,22.755399703979492,774.2999877929688,774.2999877929688,3.962022542953491
-2.5077,-79317,-0.356359302997589,0.281683743000031,0.63804304599762,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,27.18800926208496,20.416147232055664,292.6999816894531,292.6999816894531,3.247079610824585
-2.2266,-67134,-0.367545545101166,0.289456427097321,0.657001972198486,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.47126388549805,23.890710830688477,567.0999755859375,567.0999755859375,4.067614555358887
-3.5304,-77052,-0.366874247789383,0.286244511604309,0.65311872959137,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.548511505126953,22.609085083007812,925.2999877929688,925.2999877929688,3.616072416305542
-3.9402,-77022,-0.367698550224304,0.284331113100052,0.652029633522034,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.91631507873535,22.652996063232422,841.2999877929688,841.2999877929688,3.6759085655212402
-3.0867,-86175,-0.376171886920929,0.292168080806732,0.668339967727661,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.264482498168945,23.404930114746094,8.500000953674316,8.500000953674316,4.152074337005615
-4.0449,-74007,-0.352152734994888,0.278213083744049,0.63036584854126,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.725568771362305,23.274059295654297,900.4000854492188,900.4000854492188,3.880906820297241
-3.5874,-70953,-0.35660308599472,0.280716180801392,0.637319266796112,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.839996337890625,23.407421112060547,809.5,809.5,3.945711374282837
-2.6589,-85395,-0.365624368190765,0.286216706037521,0.651841044425964,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.072050094604492,23.253562927246094,8.200000762939453,8.200000762939453,4.0389275550842285
-2.2413,-77817,-0.35857492685318,0.282061338424683,0.640636265277863,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,21.73956298828125,15.741963386535645,716.7000122070312,716.7000122070312,3.10967755317688
-2.3085,-77817,-0.35857492685318,0.282061338424683,0.640636265277863,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.281646728515625,15.610041618347168,1024.89990234375,1024.89990234375,3.1059439182281494
-3.0642,-80088,-0.385723412036896,0.298246473073959,0.683969855308533,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,25.665693283081055,23.955949783325195,16.5,16.5,4.109324932098389
-4.2009,-74763,-0.37730273604393,0.291286110877991,0.668588876724243,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.45798873901367,23.300745010375977,647.0999755859375,647.0999755859375,3.899399757385254
-2.8794,-83868,-0.235702380537987,0.184368684887886,0.420071065425873,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.25765037536621,22.52117347717285,4.699999809265137,4.699999809265137,3.8282172679901123
-2.8398,-75498,-0.216820076107979,0.152534618973732,0.369354695081711,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.16387367248535,23.033166885375977,710.2000122070312,710.2000122070312,3.7896995544433594
-2.7228,-70962,-0.370213985443115,0.286890774965286,0.657104730606079,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.617403030395508,23.127714157104492,876.7000122070312,876.7000122070312,3.9738662242889404
-2.8662,-86.94,-0.366916716098785,0.286918073892593,0.653834819793701,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.441469192504883,23.570066452026367,12.70000171661377,12.70000171661377,4.218652725219727
-3669,-83868,-0.235702380537987,0.184368684887886,0.420071065425873,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.10352325439453,22.326480865478516,1.5,1.5,3.7992513179779053
-3.5274,-67128,-0.359949111938477,0.281928718090057,0.641877830028534,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.900062561035156,23.625450134277344,516.2000122070312,516.2000122070312,4.091376304626465
-3.4611,-66381,-0.372437924146652,0.28971916437149,0.66215705871582,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.45832061767578,23.700275421142578,416.5999450683594,416.5999450683594,4.236166954040527
-3078,-81624,-0.373531430959702,0.290691822767258,0.664223253726959,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.717493057250977,22.067310333251953,9.399999618530273,9.399999618530273,3.743964910507202
-3.1131,-73224,-0.355246067047119,0.278614699840546,0.633860766887665,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.615463256835938,23.94774627685547,826.7000122070312,826.7000122070312,3.9598548412323
-2.5776,-72.45,-0.369728893041611,0.286812901496887,0.65654182434082,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.833410263061523,23.35947608947754,796.8999633789062,796.8999633789062,4.014603614807129
-2.3937,-73995,-0.365614175796509,0.286867022514343,0.652481198310852,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.239898681640625,23.651782989501953,972.7000732421875,972.7000732421875,3.9392402172088623
-3.0252,-84633,-0.145649299025536,0.102028794586658,0.247678101062775,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.644433975219727,22.877227783203125,4.699999809265137,4.699999809265137,3.943479061126709
-2.8746,-85404,-0.365122705698013,0.285084128379822,0.650206804275513,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.03719711303711,23.213205337524414,11.100000381469727,11.100000381469727,4.016022682189941
-2.7222,-77025,-0.333310455083847,0.256630092859268,0.589940547943115,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.511695861816406,22.596525192260742,1034.10009765625,1034.10009765625,3.657674551010132
-3.3387,-78561,-0.370780229568481,0.289716303348541,0.660496532917023,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.524709701538086,14.165070533752441,454.29998779296875,454.29998779296875,3.7603397369384766
-2439,-80841,-0.382700860500336,0.295099407434464,0.677800297737122,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.00687599182129,23.2177734375,22.000003814697266,22.000003814697266,3.8339221477508545
-4.3509,-65619,-0.367719292640686,0.287275522947311,0.65499484539032,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,34.438194274902344,23.665327072143555,418.3000183105469,418.3000183105469,4.284883975982666
-2.9946,-66372,-0.363000273704529,0.282469213008881,0.645469486713409,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.99884033203125,24.107959747314453,490.6999816894531,490.6999816894531,4.2012739181518555
-3.7701,-85419,-0.366954445838928,0.287445455789566,0.654399871826172,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.877811431884766,23.04839515686035,7.100000381469727,7.100000381469727,4.0949578285217285
-2898,-66363,-0.15722943842411,0.115853659808636,0.273083090782166,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.89717483520508,23.756086349487305,520.800048828125,520.800048828125,4.1320061683654785
-4.1571,-79314,-0.368275105953217,0.285544186830521,0.65381932258606,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,27.385677337646484,15.844475746154785,421.3999938964844,421.3999938964844,4.509014129638672
-2.2401,-70179,-0.38271352648735,0.296600192785263,0.679313719272614,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.776079177856445,22.86199378967285,750.0999755859375,750.0999755859375,4.029346942901611
-2.7474,-81.6,-0.353550672531128,0.280459821224213,0.634010493755341,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.98199462890625,22.327899932861328,12.09999942779541,12.09999942779541,3.7867283821105957
-2.8386,-74733,-0.393809676170349,0.301370173692703,0.69517982006073,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.269166946411133,22.815433502197266,906.199951171875,906.199951171875,3.875885486602783
-4.1493,-86169,-0.356678515672684,0.280351579189301,0.637030124664307,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.05803871154785,23.1777286529541,10.600001335144043,10.600001335144043,4.164803981781006
-3789,-83.88,-0.384051024913788,0.29395592212677,0.678006947040558,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.095970153808594,22.313438415527344,3.000000238418579,3.000000238418579,3.801691770553589
-2.4819,-71724,-0.331683725118637,0.265572130680084,0.597255825996399,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.82115364074707,23.146093368530273,831.5999755859375,831.5999755859375,3.931910991668701
-3.6474,-70953,-0.35660308599472,0.280716180801392,0.637319266796112,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.735660552978516,23.303302764892578,809.5,809.5,3.938584566116333
-3.8949,-70953,-0.35660308599472,0.280716180801392,0.637319266796112,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.718463897705078,23.883031845092773,821.0999755859375,821.0999755859375,4.024816989898682
-3.8034,-70188,-0.34618729352951,0.274337708950043,0.620525002479553,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.56389045715332,23.60602569580078,930.5,930.5,3.85583233833313
-2.1129,-70941,-0.377106696367264,0.291273295879364,0.66838002204895,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.435020446777344,23.177316665649414,757.2000732421875,757.2000732421875,3.9168715476989746
-2.3202,-75522,-0.368062555789948,0.287049740552902,0.655112266540527,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.84827423095703,22.642057418823242,855.3999633789062,855.3999633789062,3.694261312484741
-2.1597,-73242,-0.368554621934891,0.28781870007515,0.65637332201004,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.585186004638672,23.082931518554688,882.0001220703125,882.0001220703125,3.987362861633301
-3.5688,-70932,-0.0561291538178921,0.0499466769397259,0.106075830757618,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.626001358032227,23.077571868896484,805.2999877929688,805.2999877929688,3.93611741065979
-2.9655,-70188,-0.34618729352951,0.274337708950043,0.620525002479553,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.50802230834961,23.010578155517578,814.800048828125,814.800048828125,3.9096839427948
-4.1097,-80832,-0.383112698793411,0.29389762878418,0.677010297775269,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.132719039916992,20.383962631225586,15.0,15.0,4.619709014892578
-2214,-70935,-0.29346838593483,0.216868728399277,0.510337114334106,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.521554946899414,23.739179611206055,757.9000244140625,757.9000244140625,3.9268252849578857
-2.4087,-83907,-0.37371090054512,0.289519935846329,0.663230836391449,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.435150146484375,22.656414031982422,3.5,3.5,3.867112874984741
-2.6076,-87711,-0.368268519639969,0.288159966468811,0.656428456306458,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.607650756835938,23.756013870239258,17.500003814697266,17.500003814697266,4.200900077819824
-2.5416,-73242,-0.368554621934891,0.28781870007515,0.65637332201004,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.748607635498047,23.193967819213867,780.9000854492188,780.9000854492188,3.986684560775757
-4.0218,-81624,-0.373531430959702,0.290691822767258,0.664223253726959,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.13800048828125,21.358951568603516,2.8000001907348633,2.8000001907348633,3.60904860496521
-3.5916,-86931,-0.366328954696655,0.286869585514069,0.653198540210724,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.361806869506836,23.471487045288086,10.600000381469727,10.600000381469727,4.225189208984375
-2.3172,-68664,-0.355617195367813,0.280741840600967,0.636359035968781,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.28779602050781,23.167003631591797,663.1000366210938,663.1000366210938,4.052321434020996
-2.7252,-80826,0.0013889661058783,-0.003393790917471,-0.0047827567905187,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.073589324951172,23.20000648498535,6.5,6.5,4.000651836395264
-2.9157,-82359,-0.373195439577103,0.290858924388885,0.664054393768311,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.522254943847656,21.850522994995117,3.3000001907348633,3.3000001907348633,3.63167405128479
-2.8962,-77781,-0.176336005330086,0.120056852698326,0.296392858028412,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.389244079589844,22.172983169555664,1063.5,1063.5,3.754342794418335
-3.0237,-70953,-0.35660308599472,0.280716180801392,0.637319266796112,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.512907028198242,22.997669219970703,877.6000366210938,877.6000366210938,3.9442238807678223
-3.9816,-77793,-0.385793834924698,0.29719004034996,0.682983875274658,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.513612747192383,22.321552276611328,593.8999633789062,593.8999633789062,3.712475299835205
-4.0758,-79308,-0.356441646814346,0.27922523021698,0.635666847229004,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,27.30606460571289,16.16573715209961,340.5,340.5,4.546332836151123
-2.1603,-71718,-0.383259624242783,0.296524107456207,0.679783701896667,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.693531036376953,23.63988494873047,748.9999389648438,748.9999389648438,3.980900764465332
-3.9891,-71694,-0.397551447153091,0.300346553325653,0.697898030281067,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.052772521972656,23.31324577331543,690.3999633789062,690.3999633789062,4.054025173187256
-4.2501,-71724,-0.331683725118637,0.265572130680084,0.597255825996399,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,32.003360748291016,23.22352409362793,785.300048828125,785.300048828125,4.031631946563721
-3.7278,-82362,-0.340925008058548,0.269361853599548,0.610286831855774,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.14324951171875,21.428956985473633,4.300000190734863,4.300000190734863,3.5219573974609375
-3.2967,-83106,-0.299879938364029,0.241238787770271,0.541118741035461,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.669771194458008,21.893848419189453,1.9000000953674316,1.9000000953674316,3.6556236743927
-2.5656,-77811,-0.37939864397049,0.291752368211746,0.671151041984558,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,27.63646125793457,19.878864288330078,770.7000122070312,770.7000122070312,3.5567891597747803
-3.2202,-70.95,-0.341250002384186,0.272051960229874,0.613301992416382,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.512826919555664,22.9737606048584,837.3999633789062,837.3999633789062,3.953122138977051
-4.0734,-84639,-0.383837014436722,0.295038521289825,0.67887556552887,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.520973205566406,22.702852249145508,3.700000047683716,3.700000047683716,3.9392647743225098
-4.2228,-84636,-0.359688878059387,0.279049009084702,0.638737916946411,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,23.483381271362305,22.689849853515625,4.099999904632568,4.099999904632568,3.9160048961639404
-3.4113,-81606,-0.377050310373306,0.291991949081421,0.669042229652405,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.506153106689453,21.802228927612305,1.9000000953674316,1.9000000953674316,3.729386568069458
-3.2208,-70962,-0.370213985443115,0.286890774965286,0.657104730606079,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.49327278137207,22.95423698425293,837.3999633789062,837.3999633789062,3.951765775680542
-3.9987,-87711,-0.368268519639969,0.288159966468811,0.656428456306458,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.45928382873535,23.526334762573242,11.800000190734863,11.800000190734863,4.25660514831543
-3.6957,-66366,-0.374290466308594,0.289175450801849,0.663465917110443,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.63887405395508,23.941274642944336,374.9000244140625,374.9000244140625,4.236719131469727
-2.3481,-65619,-0.367719292640686,0.287275522947311,0.65499484539032,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.111358642578125,24.145662307739258,476.0999755859375,476.0999755859375,4.283993244171143
-3.7266,-73986,-0.379950612783432,0.293050438165665,0.673001050949097,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.960411071777344,23.121763229370117,818.0,818.0,3.9058938026428223
-4.2534,-82368,-0.376965165138245,0.292048096656799,0.669013261795044,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,21.95832061767578,21.190950393676758,5.599999904632568,5.599999904632568,3.4820303916931152
-2.4816,-80079,-0.341504573822021,0.270899444818497,0.612403988838196,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,26.353734970092773,23.62712287902832,22.5,22.5,4.0352020263671875
-3.2073,-71718,-0.383259624242783,0.296524107456207,0.679783701896667,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.798786163330078,23.17407989501953,804.7000122070312,804.7000122070312,3.9500157833099365
-4.2351,-83142,-0.371169060468674,0.288647294044495,0.659816384315491,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,22.59764289855957,21.772201538085938,2.6000001430511475,2.6000001430511475,3.6742944717407227
-3.1833,-74766,-0.37724095582962,0.291928440332413,0.669169425964355,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.417808532714844,22.980453491210938,841.199951171875,841.199951171875,3.850766181945801
-2.6232,-87708,-0.359064817428589,0.282058000564575,0.641122817993164,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.607650756835938,23.756013870239258,17.500003814697266,17.500003814697266,4.200900077819824
-3.3282,-70176,-0.357771664857864,0.280953377485275,0.63872504234314,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.522018432617188,23.05595588684082,896.4000244140625,896.4000244140625,3.915188789367676
-3213,-77037,-0.363459855318069,0.285266697406769,0.648726582527161,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,30.457691192626953,22.48284912109375,899.8999633789062,899.8999633789062,3.5680129528045654
-2829,-72453,-0.183061689138412,0.127963781356812,0.311025470495224,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.660877227783203,23.1908016204834,723.1000366210938,723.1000366210938,3.944660186767578
-3.1092,-86.94,-0.366916716098785,0.286918073892593,0.653834819793701,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.402185440063477,23.53978729248047,9.80000114440918,9.80000114440918,4.21538782119751
-3.1935,-65625,-0.371560752391815,0.289660632610321,0.661221385002136,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,33.61468505859375,23.657995223999023,369.3000183105469,369.3000183105469,4.152003765106201
-3.4044,-74766,-0.37724095582962,0.291928440332413,0.669169425964355,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,31.549419403076172,23.279932022094727,829.7000122070312,829.7000122070312,3.8675992488861084
-2.7684,-87687,-0.361078500747681,0.281596273183823,0.642674803733826,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.588348388671875,23.718910217285156,12.40000057220459,12.40000057220459,4.208393573760986
-2.0805,-85392,-0.198145493865013,0.141576066613197,0.33972156047821,2023/10/12,LC09_L2SP_231062_20231011_20231012_02_T1,24.195892333984375,23.37637710571289,12.899999618530273,12.899999618530273,4.031303405761719
